evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1892 0.1300134350 90.291754 130.451448 204.594302 162.112342 221.273625 160.677416 179.382953 138.718124 98.879599 73.792926
1893 0.1300160480 90.248339 130.453422 204.594583 161.881628 221.224112 160.677358 179.383383 138.704634 98.880916 73.788276
1894 0.1300122390 90.296723 130.452808 204.594185 162.217531 221.230578 160.676865 179.382962 138.703499 98.893083 73.784927
1895 0.1300164622 90.265654 130.453490 204.594305 162.085746 221.255072 160.678437 179.383015 138.703864 98.877318 73.776893
1896 0.1300137562 90.275137 130.453612 204.594546 161.953548 221.237689 160.676820 179.383298 138.714063 98.876794 73.791456
1897 0.1300103482 90.319569 130.449696 204.594229 162.204924 221.229228 160.678047 179.382995 138.749671 98.868069 73.785559
1898 0.1300166662 90.249127 130.455005 204.594512 161.983736 221.258684 160.679192 179.382898 138.700646 98.871789 73.801401
1899 0.1300098922 90.320736 130.452893 204.594326 162.107915 221.232854 160.677394 179.382755 138.729969 98.856576 73.793547
1900 0.1300195781 90.229819 130.453905 204.594352 162.028014 221.267929 160.677030 179.382699 138.702494 98.864052 73.792753
1901 0.1300171057 90.256077 130.451334 204.594438 162.365559 221.223626 160.678708 179.383138 138.706614 98.872053 73.791771
1902 0.1300151011 90.291616 130.453154 204.594849 162.167558 221.309455 160.677723 179.382674 138.702048 98.866300 73.794801
1903 0.1300145975 90.288363 130.453190 204.594256 162.238465 221.250895 160.677918 179.383265 138.706431 98.862960 73.785855
1904 0.1300110738 90.312041 130.452549 204.594336 162.181767 221.231402 160.677443 179.382998 138.707054 98.870803 73.789193
1905 0.1300121801 90.305584 130.453405 204.594092 162.233208 221.232912 160.678328 179.382984 138.705164 98.866332 73.787122
1906 0.1300110655 90.307236 130.452858 204.594435 162.016045 221.253932 160.676379 179.383052 138.703155 98.875267 73.797377
1907 0.1300152739 90.265142 130.452926 204.594620 162.080906 221.238558 160.677224 179.383498 138.728173 98.870990 73.789923
1908 0.1300091550 90.334442 130.452267 204.594232 162.191136 221.249420 160.676979 179.383359 138.716066 98.873409 73.791531
1909 0.1300183975 90.235347 130.457615 204.594319 161.748879 221.244524 160.677637 179.383222 138.703979 98.857036 73.785503
1910 0.1300169137 90.263794 130.453045 204.594760 162.135606 221.277904 160.678252 179.383043 138.701882 98.870463 73.791607
1911 0.1300125145 90.300162 130.452266 204.594386 161.953632 221.256721 160.677480 179.383041 138.704439 98.867433 73.787659
1912 0.1300155256 90.267207 130.452516 204.594528 161.958001 221.231636 160.679235 179.383132 138.691902 98.868951 73.781789
1913 0.1300196121 90.210741 130.453864 204.594439 162.043920 221.222672 160.678981 179.383042 138.707075 98.884432 73.793587
1914 0.1300122923 90.307844 130.454092 204.594542 162.074395 221.266740 160.677413 179.382900 138.700660 98.861922 73.791068
1915 0.1300108815 90.304843 130.451592 204.594294 161.888685 221.233603 160.676903 179.383004 138.704606 98.864104 73.796433
1916 0.1300173987 90.253212 130.452084 204.594322 162.237765 221.244274 160.676887 179.383092 138.724403 98.858906 73.792502
1917 0.1300178045 90.255569 130.451272 204.594531 162.359968 221.238479 160.679520 179.382989 138.709084 98.865436 73.790697
1918 0.1300151223 90.267947 130.452605 204.594272 161.978027 221.240293 160.675958 179.383485 138.704001 98.857666 73.794234
1919 0.1300132722 90.277095 130.452236 204.594276 161.775518 221.237751 160.677807 179.382894 138.705065 98.875651 73.794860
1920 0.1300172304 90.242162 130.452197 204.594480 161.996964 221.231524 160.677292 179.383077 138.695504 98.869575 73.794122
1921 0.1300069811 90.349270 130.451489 204.594163 162.219732 221.202468 160.676482 179.383370 138.694494 98.879937 73.784629
1922 0.1300092699 90.337082 130.451713 204.594326 162.195770 221.269489 160.677132 179.382920 138.714347 98.880562 73.791849
1923 0.1300098392 90.317602 130.452857 204.594546 161.896297 221.245364 160.677660 179.383323 138.707181 98.882075 73.789646
1924 0.1300069373 90.356446 130.451943 204.594202 162.294799 221.238832 160.677099 179.383102 138.703699 98.887472 73.790412
1925 0.1300140474 90.295438 130.452535 204.594310 162.255792 221.249863 160.677497 179.383419 138.705216 98.871535 73.780743
1926 0.1300050746 90.381160 130.452868 204.594219 162.315608 221.248333 160.676942 179.383334 138.711177 98.878413 73.790618
1927 0.1300036982 90.400805 130.452209 204.594260 162.332863 221.239130 160.677711 179.383128 138.712484 98.870810 73.783371
1928 0.1300040025 90.372967 130.450958 204.594172 162.048193 221.214577 160.678258 179.382734 138.710094 98.878102 73.790729
1929 0.1300056124 90.375406 130.451254 204.594164 162.202268 221.243074 160.677026 179.383249 138.719776 98.859367 73.789441
1930 0.1300106408 90.323208 130.451396 204.594264 162.325320 221.236766 160.676979 179.383565 138.713977 98.874407 73.789687
1931 0.1300086209 90.349739 130.451690 204.594211 162.500348 221.227789 160.677615 179.383144 138.706780 98.879832 73.790286
1932 0.1300070099 90.358993 130.452474 204.594223 162.272981 221.239982 160.677881 179.382650 138.704986 98.871242 73.791239
1933 0.1300119580 90.317317 130.453227 204.594108 162.406547 221.236757 160.678407 179.383404 138.709820 98.867871 73.786933
1934 0.1300087867 90.337519 130.452061 204.594242 162.219390 221.237592 160.677107 179.383420 138.713205 98.875684 73.788646
1935 0.1300046470 90.387238 130.453315 204.594495 162.389569 221.232630 160.676052 179.382921 138.708957 98.871337 73.789941
1936 0.1300089303 90.334986 130.451812 204.594392 162.214106 221.247099 160.677422 179.383159 138.720126 98.869409 73.796968
1937 0.1300059400 90.363484 130.452641 204.594665 162.169892 221.234333 160.676960 179.383388 138.709685 98.873577 73.791892
1938 0.1300037230 90.395485 130.452147 204.594310 162.307026 221.244939 160.677235 179.383337 138.709652 98.876735 73.790069
1939 0.1300168123 90.259462 130.453071 204.594219 162.219669 221.234002 160.677306 179.383407 138.711025 98.856811 73.789081
1940 0.1300063514 90.376318 130.452354 204.594429 162.293432 221.262341 160.677439 179.383330 138.698403 98.870915 73.789245
1941 0.1300055866 90.371980 130.452251 204.594077 162.061762 221.245437 160.675791 179.383396 138.699978 98.869542 73.785723
1942 0.1300066075 90.359762 130.451024 204.594364 162.152917 221.246639 160.676103 179.383070 138.700468 98.869318 73.795234
1943 0.1300083539 90.341773 130.453520 204.594375 162.283002 221.223695 160.676249 179.383301 138.707446 98.875036 73.786895
1944 0.1300075271 90.358470 130.453398 204.594619 162.268229 221.235480 160.677687 179.382786 138.706172 98.856742 73.788390
1945 0.1300071440 90.342580 130.451696 204.594116 161.965235 221.224345 160.676367 179.383258 138.704714 98.873259 73.790847
1946 0.1300137310 90.301232 130.451277 204.594217 162.405217 221.239395 160.676719 179.383286 138.712579 98.856777 73.790668
1947 0.1300149177 90.284873 130.450842 204.594446 162.398173 221.227738 160.679133 179.383079 138.710686 98.866073 73.788752
1948 0.1300063443 90.370420 130.451962 204.594271 162.281637 221.234330 160.676309 179.383334 138.705600 98.845052 73.796361
1949 0.1300060683 90.363358 130.451928 204.594261 162.287169 221.234043 160.677319 179.383332 138.701303 98.888640 73.791537
1950 0.1300037200 90.386703 130.452170 204.594494 162.231170 221.228238 160.677276 179.383406 138.716429 98.873302 73.791919
1951 0.1300052006 90.379799 130.451968 204.594052 162.320542 221.220947 160.677094 179.383081 138.704195 98.872349 73.782568
1952 0.1300056542 90.374233 130.452541 204.594297 162.329876 221.231039 160.677838 179.382988 138.712412 98.868618 73.790164
1953 0.1300037772 90.389167 130.452111 204.594204 161.974192 221.254696 160.677851 179.383120 138.710308 98.866845 73.789803
1954 0.1300026998 90.410659 130.451602 204.594290 162.365182 221.243291 160.677527 179.383210 138.707741 98.866219 73.792988
1955 0.1300027238 90.411182 130.451585 204.594259 162.354209 221.235146 160.677336 179.383277 138.713922 98.867966 73.784760
1956 0.1300003863 90.445073 130.452052 204.594084 162.500347 221.240104 160.677292 179.383087 138.711450 98.872991 73.782302
1957 0.1300005254 90.440631 130.453441 204.594276 162.395585 221.243984 160.677546 179.383194 138.694253 98.872153 73.782298
1958 0.1299970360 90.461006 130.449469 204.594092 162.313099 221.198682 160.677279 179.383174 138.716571 98.871851 73.779113
1959 0.1300008045 90.431670 130.451606 204.594189 162.310491 221.246335 160.677372 179.383331 138.706253 98.869417 73.786595
1960 0.1299976624 90.464554 130.450287 204.594216 162.482084 221.223794 160.677786 179.383562 138.718981 98.875128 73.787942
1961 0.1299986271 90.448985 130.452505 204.594158 162.342572 221.246039 160.677218 179.383132 138.715117 98.881421 73.788893
1962 0.1299977781 90.451384 130.452014 204.593939 162.404717 221.205757 160.677950 179.382801 138.715738 98.873611 73.789434
1963 0.1300022773 90.419092 130.452494 204.594107 162.430656 221.230253 160.678061 179.383306 138.712947 98.870384 73.782277
1964 0.1300030830 90.406332 130.451835 204.594197 162.317846 221.242103 160.677827 179.383311 138.715185 98.875973 73.782368
1965 0.1300010064 90.428069 130.451943 204.594636 162.421809 221.235257 160.676332 179.382974 138.711623 98.873521 73.789677
1966 0.1300052541 90.379465 130.451493 204.594344 162.331855 221.234533 160.677992 179.383192 138.718835 98.866616 73.791499
1967 0.1299994473 90.450756 130.451904 204.594196 162.413449 221.237374 160.677647 179.383285 138.702524 98.872870 73.782087
1968 0.1300008391 90.431376 130.452128 204.594288 162.371516 221.236642 160.677700 179.383313 138.709092 98.870440 73.785734
1969 0.1300141154 90.305585 130.450633 204.594218 162.606934 221.234732 160.677501 179.383122 138.716217 98.877117 73.785695
1970 0.1300004732 90.437889 130.451912 204.594086 162.424480 221.222347 160.677137 179.383235 138.702753 98.871094 73.779705
1971 0.1299988662 90.446926 130.452188 204.594106 162.243436 221.235957 160.675518 179.383257 138.706971 98.871424 73.782140
1972 0.1299999358 90.433297 130.451436 204.594230 162.304894 221.249693 160.675058 179.383054 138.719916 98.870142 73.795619
1973 0.1300023547 90.424802 130.451600 204.594274 162.436921 221.243098 160.675685 179.383239 138.710124 98.866986 73.780547
1974 0.1300026660 90.416765 130.451481 204.594496 162.400828 221.221356 160.677823 179.383191 138.709340 98.860752 73.779782
1975 0.1300023976 90.399320 130.452269 204.594192 162.067249 221.237431 160.677031 179.383307 138.705439 98.877686 73.787425
1976 0.1300045156 90.394186 130.451693 204.594196 162.383519 221.236970 160.676811 179.383297 138.706741 98.873064 73.783605
1977 0.1299981808 90.455206 130.450951 204.594324 162.351827 221.224520 160.677157 179.383130 138.713828 98.872015 73.783827
1978 0.1300023401 90.436273 130.451985 204.594255 162.487043 221.237669 160.677749 179.383042 138.713872 98.839826 73.778821
1979 0.1300006262 90.444422 130.451872 204.594253 162.561663 221.235470 160.677511 179.383290 138.707119 98.880769 73.781377
1980 0.1299963921 90.477097 130.452163 204.594445 162.398027 221.227660 160.677285 179.383472 138.724669 98.874545 73.781012
1981 0.1299946029 90.500853 130.452273 204.594023 162.413875 221.237902 160.677460 179.383034 138.719986 98.870484 73.780937
1982 0.1299912323 90.534502 130.452848 204.594351 162.482679 221.211187 160.678118 179.383291 138.727202 98.871446 73.777754
1983 0.1299992194 90.473081 130.451772 204.594113 162.623391 221.257882 160.677327 179.383068 138.721640 98.865371 73.781208
1984 0.1299922960 90.532407 130.451775 204.594452 162.441646 221.230231 160.677650 179.383334 138.717112 98.861288 73.776406
1985 0.1299933815 90.507909 130.451905 204.594290 162.410903 221.224776 160.677202 179.383333 138.731301 98.870192 73.783278
1986 0.1299952191 90.502603 130.451741 204.594291 162.556530 221.228742 160.677460 179.383036 138.727275 98.872550 73.776258
1987 0.1299941224 90.505108 130.453968 204.594473 162.427152 221.236700 160.677461 179.383453 138.723058 98.875117 73.780202
1988 0.1299934916 90.517226 130.449974 204.594255 162.571322 221.205650 160.676801 179.383642 138.730681 98.871251 73.775331
1989 0.1299961768 90.478683 130.451938 204.594282 162.376737 221.236097 160.677431 179.383532 138.718056 98.877798 73.783784
1990 0.1299901655 90.549895 130.450677 204.594195 162.532601 221.220045 160.678170 179.383521 138.726343 98.874891 73.780895
1991 0.1299924266 90.515106 130.452690 204.594493 162.299702 221.247856 160.677103 179.383382 138.728190 98.881569 73.784277
1992 0.1299935622 90.500598 130.451965 204.593920 162.464628 221.209675 160.677132 179.383141 138.732332 98.875985 73.785321
1993 0.1299957866 90.484632 130.452110 204.594403 162.396206 221.224926 160.677714 179.383385 138.723041 98.872069 73.779425
1994 0.1299994686 90.445613 130.451763 204.594475 162.409231 221.223726 160.678098 179.383353 138.728833 98.874538 73.778437
1995 0.1299966915 90.474313 130.451591 204.594434 162.412024 221.230138 160.677522 179.383694 138.715227 98.875031 73.785294
1996 0.1299932555 90.517231 130.451838 204.594386 162.460372 221.220230 160.677987 179.383383 138.726895 98.867611 73.776113
1997 0.1299948399 90.503939 130.451731 204.594303 162.524347 221.226185 160.677916 179.383329 138.726479 98.872652 73.776778
1998 0.1299963728 90.479499 130.452131 204.594397 162.433549 221.221502 160.677519 179.383506 138.726567 98.870999 73.779453
1999 0.1300079723 90.360103 130.451293 204.594547 162.487723 221.228098 160.677443 179.383039 138.726934 98.883636 73.778215
2000 0.1299966401 90.476609 130.451924 204.594245 162.484383 221.203547 160.677007 179.383359 138.724140 98.872244 73.775287
2001 0.1299963345 90.487014 130.452151 204.594349 162.524173 221.226849 160.677366 179.383457 138.715148 98.875161 73.779229
2002 0.1299962371 90.481999 130.452184 204.594409 162.409792 221.240434 160.676540 179.383252 138.735709 98.874573 73.779959
2003 0.1299967821 90.491763 130.451193 204.594406 162.494198 221.252142 160.676849 179.383523 138.722841 98.864117 73.778039
2004 0.1299950686 90.501140 130.450892 204.594363 162.463471 221.218721 160.677890 179.383811 138.718825 98.863603 73.775732
2005 0.1300014779 90.427951 130.452438 204.594291 162.471063 221.230302 160.677704 179.383453 138.711681 98.877206 73.782618
2006 0.1299985290 90.454171 130.452006 204.594542 162.382867 221.227138 160.677389 179.383317 138.720470 98.881991 73.777059
2007 0.1299885757 90.557671 130.451844 204.594297 162.367744 221.227241 160.676272 179.383424 138.731005 98.876612 73.779887
2008 0.1299979434 90.477710 130.452025 204.594456 162.583787 221.234126 160.678220 179.383199 138.721365 98.882761 73.772079
2009 0.1299934886 90.516752 130.452026 204.594259 162.503636 221.225985 160.677496 179.383540 138.735477 98.870929 73.776093
2010 0.1299928824 90.521936 130.452160 204.594420 162.480795 221.227373 160.677289 179.383504 138.728756 98.875162 73.775602
evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 0.2626072002 63.619611 198.003457 82.000137 106.584818 142.716650 173.648087 116.118419 179.720783 48.876362 224.536573
2 0.2931124842 40.537442 78.895799 169.380911 132.319237 240.766267 180.248594 71.233510 59.799694 56.210334 167.838003
3 0.2259552331 189.700204 73.045809 98.938775 40.572256 50.954145 56.900759 111.083519 143.720640 49.335194 90.877806
4 0.3620103741 200.418806 234.499333 67.346563 78.536359 200.202756 213.407222 143.797593 79.708089 150.069696 158.363139
5 0.2783072478 247.734739 193.776711 186.683857 137.905995 87.458049 139.386715 213.658279 118.052365 134.489823 119.295114
6 0.2916862124 218.835042 220.314718 105.990105 90.977264 45.900836 118.934357 130.763679 186.070667 119.841128 215.199149
7 0.2970757054 236.409390 155.979544 64.990538 69.428941 215.925591 143.803756 98.267560 219.092930 163.879504 139.254226
8 0.2375766149 200.738972 32.550112 103.742467 182.641853 129.209691 242.427752 134.385979 233.608376 94.567889 71.828743
9 0.3190834045 37.570486 189.906092 46.435402 188.556745 171.914720 89.173265 217.022635 244.716682 131.063345 169.333442
10 0.3129429015 120.562321 94.054759 123.603788 233.180433 86.445068 60.750893 42.516417 79.186318 151.281347 176.464665
11 0.2787978558 178.035346 75.498156 228.842947 174.194193 102.344462 109.944270 240.280621 136.042464 143.022893 33.733281
12 0.2773877488 39.928822 68.821318 189.290280 125.967757 129.969701 225.026621 88.317981 49.454016 217.588510 111.053335
13 0.2161344941 71.187329 170.265543 47.540102 31.770200 221.250121 76.270223 237.333751 32.995125 240.624315 89.600382
14 0.2042589738 71.867765 150.566706 32.829189 238.027279 222.330305 163.784880 210.173182 149.105061 236.997719 51.023282
15 0.3052663558 234.285878 242.827670 56.708047 133.127457 81.701499 218.371988 171.331052 164.283206 53.823917 196.189596
16 0.3391707011 203.766962 130.710627 76.306606 118.338677 144.574524 74.953657 240.868789 185.659667 118.626224 168.551102
17 0.3124056964 214.351975 148.057651 127.349474 141.716280 82.111827 74.276296 217.789261 60.882239 116.879466 229.978960
18 0.3581291700 215.652058 159.191545 112.791427 130.285600 99.660817 120.729501 35.023705 115.217856 85.719652 224.395552
19 0.2459249570 94.125102 70.172363 141.643932 129.165988 248.356855 118.405913 230.388050 210.356745 65.411770 249.277447
20 0.2099851987 82.120014 82.549309 187.608995 75.017950 224.653681 111.998042 108.133335 85.907673 96.817540 63.721395
21 0.1912102777 144.597939 160.673699 112.053645 204.061598 30.115301 155.458834 43.368895 125.653748 171.580113 57.406719
22 0.2640460401 43.407046 85.539023 125.993731 93.700039 186.303223 156.816761 102.269518 117.415005 217.813453 71.576920
23 0.3483095430 162.359290 110.840819 124.522562 147.088012 54.188943 106.377739 79.070102 234.666485 33.981089 158.323460
24 0.2994073254 93.947827 119.070447 169.680335 229.638714 136.481755 121.846777 73.611109 190.034519 147.735504 151.827467
25 0.3450389347 224.327810 134.868529 186.293128 202.677318 191.224392 54.082090 197.615495 63.068310 170.465804 149.092384
26 0.2493243283 33.041116 145.548093 211.486025 202.572997 214.865532 248.236953 222.209561 190.907711 149.829320 120.242626
27 0.1941054156 87.114401 236.371380 108.644335 145.382331 192.504470 91.428514 246.215079 152.985660 153.719136 58.366314
28 0.2456211984 237.888173 189.495596 34.667430 202.510999 61.860676 130.096587 92.401618 240.737328 193.658686 51.173908
29 0.2900939433 204.680455 127.965056 121.119412 142.059324 164.884780 127.050788 129.251724 210.599990 117.947932 180.015176
30 0.3003530749 229.689711 74.342370 156.456777 212.836200 142.414063 223.510349 34.714092 111.421271 239.030471 181.307418
31 0.3324490308 102.643773 183.377646 89.932434 128.030370 77.093543 158.165687 114.424527 164.362114 61.289210 170.759832
32 0.2884202475 69.745303 128.517868 144.764886 173.958083 55.366181 168.944694 62.595144 72.796767 158.705781 132.162223
33 0.2319302334 165.671606 114.891197 101.354217 92.903912 38.209772 80.326123 103.888784 131.328456 89.773333 89.284628
34 0.3001987452 150.981444 224.375550 98.774062 138.682178 118.734776 180.257356 55.864494 93.783904 167.579964 112.307191
35 0.2528243897 168.609001 165.683493 144.842350 147.231921 84.284588 145.386465 75.553332 118.237814 167.267988 88.959274
36 0.3321154855 197.232127 182.248981 109.113813 120.598724 44.955019 137.297424 96.614594 152.510089 166.342930 112.673148
37 0.2853090487 163.428885 159.037804 92.424627 173.453123 155.488689 146.704511 77.503386 152.004344 169.890064 131.935249
38 0.2191388866 175.986456 113.095372 103.768910 189.996519 57.113979 195.474566 123.831014 162.875735 107.003240 64.874960
39 0.3051401255 53.372111 183.628588 102.798223 189.505711 67.258409 89.452803 153.561952 146.731856 159.219288 161.082438
40 0.2017077882 121.990170 146.717913 121.675163 219.515000 61.217069 123.032623 42.700466 100.259621 152.650323 83.043033
41 0.2275625682 169.231161 115.555857 199.818725 198.630545 63.563397 148.847759 210.772513 131.180029 164.190578 40.477859
42 0.2064851082 72.491101 90.761056 181.990534 182.948863 44.538875 214.748543 54.716896 117.098757 177.610215 91.600272
43 0.1861018514 79.162033 164.157693 79.939348 129.132965 161.076889 114.961160 161.637446 35.150294 186.803973 88.647056
44 0.2147470202 134.819844 154.465151 55.641104 212.381074 185.669409 161.643612 189.732495 139.009549 233.251034 56.637579
45 0.2873029735 185.623990 226.630686 85.682863 142.853631 43.484406 205.577054 136.793995 157.996279 139.788094 147.993962
46 0.2790481136 192.755892 149.891082 81.182297 149.525538 127.810428 123.283792 163.292365 146.245605 153.327804 114.413160
47 0.4045230731 190.743019 151.664533 127.116484 149.316538 58.414004 120.637008 100.400307 101.751152 130.245303 158.974227
48 0.3550393737 163.047434 159.512169 112.186889 175.395221 39.218464 147.395146 36.759332 119.610726 128.231866 158.424770
49 0.2509466102 113.817715 81.260463 124.605298 178.097973 61.699138 141.234874 171.398378 174.143650 116.189902 195.395284
50 0.2028581901 93.987472 147.768729 164.677983 119.184788 160.522498 147.614766 67.801017 94.187706 103.944011 61.223248
51 0.1911788326 144.617747 160.673681 112.053765 204.200308 30.110801 155.459747 43.368993 125.657788 171.581960 57.405281
52 0.2236186890 50.974362 129.999989 124.823512 158.865088 74.384035 156.055115 60.351925 122.138260 206.934190 68.875358
53 0.2449897611 160.394830 145.529602 118.966083 163.753574 53.950377 149.879125 65.521678 165.848654 154.234576 82.937478
54 0.2866402197 119.670027 120.994869 128.400946 220.924003 74.611515 131.508976 48.028187 176.519328 168.084263 122.751765
55 0.2917569847 182.211906 157.030284 139.108070 204.118341 104.065155 123.279683 195.266657 119.312991 171.015569 125.617785
56 0.2057276883 40.640620 155.499891 155.745347 203.465477 196.408321 212.758057 95.553179 166.880421 161.353393 80.271100
57 0.2042735368 135.355093 203.317664 109.322232 188.462480 80.305294 96.654837 125.590372 130.110047 158.723700 57.500961
58 0.2624898636 188.588852 163.723391 36.413992 203.025623 57.995914 134.922468 53.740833 227.234755 180.288442 53.418736
59 0.2453177487 185.185564 146.887541 120.169012 166.140682 116.793025 133.574382 114.878284 160.848075 152.045807 90.956034
60 0.2422088797 174.829411 116.753946 155.642135 210.431615 46.336743 195.065341 40.218590 123.692517 235.997525 74.316285
61 0.2927907616 101.882826 162.998899 83.339018 118.435959 143.223335 161.841724 146.213239 141.717355 66.323513 162.804517
62 0.2749651212 88.059088 159.228409 88.175462 190.549423 40.708417 150.677295 86.142904 60.220134 224.935001 107.851490
63 0.3225222841 172.592189 127.301993 101.670724 84.060661 117.265243 121.655836 121.486517 93.964604 105.879802 90.590743
64 0.1968579338 122.411554 178.555750 111.125169 163.006628 113.245765 155.233192 42.527063 61.649916 189.820522 86.546218
65 0.2404808685 127.572591 151.640273 76.861520 137.425181 105.275089 125.399680 71.186593 100.042210 188.358884 74.038545
66 0.3473791014 162.177772 216.637542 100.174582 105.058747 88.791924 113.285007 133.352062 68.644572 155.453478 115.402582
67 0.2619960268 95.539878 161.897199 102.043792 191.075161 129.871091 134.165009 87.803391 53.818149 173.907366 117.129638
68 0.1823321509 118.510641 166.643643 98.653730 182.211735 106.726460 149.922415 124.628372 96.453190 170.600093 64.050817
69 0.2248701507 65.323888 163.270582 126.410217 137.759090 62.522906 96.010628 123.822154 30.000000 187.254070 91.610067
70 0.2587804203 114.490904 186.250743 100.907494 146.458512 80.600791 147.936508 107.108677 64.912017 174.470465 38.416951
71 0.2118507153 159.248405 170.605838 149.105521 203.837327 114.393475 143.054094 190.244518 85.770107 190.352608 71.426293
72 0.1880572518 89.788845 104.156265 98.448861 167.476468 103.447999 143.784507 130.412002 76.477868 165.837054 81.956094
73 0.1823022076 83.056560 161.174863 95.761844 176.681045 131.690690 133.856266 124.670399 36.202792 160.520271 88.181489
74 0.1819734218 95.233714 159.112476 63.995235 159.725860 176.375644 150.369061 164.223749 141.428760 227.829059 68.010229
75 0.3136667875 91.831021 217.429881 99.469926 145.992041 48.855556 121.200270 132.049651 72.179938 209.663764 107.076768
76 0.1806903657 109.538146 161.535110 82.999617 146.499652 129.254493 146.744986 124.023762 71.207493 180.261994 66.806841
77 0.3284046096 121.238923 149.825077 106.911350 143.125882 81.288858 121.020726 179.516968 77.356569 133.574766 127.059974
78 0.2230218218 125.523277 163.130382 83.823955 178.115094 107.442233 158.275829 145.474093 53.523854 149.509543 100.718558
79 0.2760992180 71.130476 151.208606 115.289179 106.274118 250.000000 136.317225 146.227553 164.023089 170.207806 144.789523
80 0.2082897379 88.317640 181.717875 142.924001 146.705802 129.696476 145.957117 121.530106 58.024116 112.390221 63.578256
81 0.2061130775 132.861220 163.789235 94.073320 202.966394 54.938569 126.963140 123.316411 77.214095 185.057327 64.248022
82 0.2127650396 65.757209 168.564721 94.370348 184.397561 75.680049 149.964358 43.396149 106.249171 199.048012 77.196684
83 0.2689348983 99.089029 178.145124 84.889999 142.263995 81.153327 143.328614 132.032102 103.667623 231.827835 50.890709
84 0.2655947365 97.651037 148.448042 97.573789 149.211342 110.917991 129.588720 127.162589 122.353170 180.447438 105.510430
85 0.2461142622 157.255033 171.407200 106.981005 159.401791 85.976425 149.603463 167.506528 141.575267 177.586879 111.926807
86 0.1667547597 55.604636 161.208789 88.090562 149.161153 164.160945 162.839552 55.140768 95.875625 178.412806 62.575807
87 0.2368745745 75.672491 225.514698 99.187126 139.422419 102.885672 112.725598 216.615209 105.728714 164.778061 66.644194
88 0.2349588569 155.199168 155.679990 51.637938 179.314767 64.942688 119.817581 146.906134 68.623961 191.432859 71.809248
89 0.2326106637 158.575731 159.567161 98.743124 150.228183 118.307642 122.526406 132.350488 33.819424 199.708601 47.044457
90 0.2662091033 104.461452 180.919724 87.070481 136.492480 54.418175 155.934367 124.138296 89.039251 224.253300 30.000000
91 0.2963225281 63.880831 162.824878 83.100704 110.151524 185.932474 179.834062 114.699726 151.762077 139.577134 168.017630
92 0.1956936356 90.391059 174.072524 60.805131 197.885195 131.306123 151.470700 91.552987 58.027648 218.877377 71.632563
93 0.2768831285 80.987872 133.824446 96.539477 100.847190 113.170138 81.370954 112.862671 103.005187 117.338030 72.258732
94 0.1739453186 54.697439 143.236853 107.143169 173.670908 136.682888 148.416859 41.993989 68.677377 199.250336 72.057077
95 0.2030533305 87.051671 146.723070 51.578124 136.787062 127.826259 120.307109 62.969807 88.805068 198.165610 58.772281
96 0.3549102473 145.907918 200.217307 92.620699 108.592507 61.727055 130.196713 112.667942 141.128380 161.382476 166.078244
97 0.1896615484 54.042905 162.697443 104.533808 172.144816 135.867882 137.977604 87.613635 31.300344 177.041055 92.884351
98 0.1941527909 52.809651 189.176071 92.005588 155.987462 182.299688 135.962622 109.506164 64.206546 206.796299 62.928073
99 0.2989042626 69.886888 152.788439 123.906657 122.012700 121.027072 114.747980 85.293277 30.000000 200.458883 31.354156
100 0.1925799590 88.493189 134.103672 108.839450 208.931402 126.069126 154.180275 77.623933 84.376384 180.080312 71.906579
101 0.1904602500 110.834784 189.777463 114.685463 182.114530 164.760103 157.556340 61.212114 67.971610 199.483354 79.857912
102 0.1533868189 73.524336 112.669143 49.900474 157.971529 163.418972 111.132529 149.649539 63.803238 166.536797 67.729482
103 0.1926247663 79.930786 159.749652 98.830131 191.158095 129.811349 146.301767 57.397426 61.995666 154.792301 85.255495
104 0.2076478707 69.173048 163.145935 69.160748 128.861511 163.219992 144.956996 84.291957 119.893299 194.390757 71.064945
105 0.2836888222 109.710128 222.916997 84.758889 143.781145 136.227170 121.325583 94.277483 155.960687 129.001345 106.413554
106 0.2024010422 65.485867 167.017480 85.026985 146.369190 158.500290 161.169107 94.334606 38.401891 191.716986 43.067913
107 0.3090604734 55.727014 159.429389 109.466474 140.971065 137.318975 63.558364 207.934489 55.004572 130.028046 205.898865
108 0.1651173072 81.310610 163.143069 72.875350 155.348353 156.690763 165.694275 151.407350 30.000000 179.906998 57.477238
109 0.3138324109 62.905235 80.075212 125.205703 89.866520 250.000000 132.243275 111.873322 204.472491 168.444774 148.154464
110 0.1596371791 91.512197 162.004480 103.694772 158.773141 147.169940 157.026599 83.988831 101.345467 142.512332 61.906343
111 0.1974754934 84.407153 163.858592 102.299272 168.158327 77.760654 141.590802 31.067515 106.265463 168.911460 57.610639
112 0.1926551663 67.293408 182.942694 78.840426 174.908589 130.605652 150.900415 39.100811 89.405984 182.612880 78.780897
113 0.2339648444 57.630360 172.873851 71.970118 165.865391 165.950194 147.604459 63.629746 121.711543 241.506231 63.738987
114 0.2546406642 64.255767 164.098484 77.448331 114.561895 138.674610 152.394630 99.978349 92.113325 184.728056 92.921680
