evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
4958 0.1648557921 83.329347 107.152942 83.328109 107.141752 83.324384 107.154344 83.315561 107.135880 83.335904 107.147549
4959 0.1648557737 83.331440 107.153537 83.328941 107.145682 83.329096 107.144638 83.335581 107.135516 83.335555 107.144711
4960 0.1648557739 83.326274 107.154144 83.328293 107.145864 83.329753 107.146986 83.335804 107.135350 83.335810 107.143533
4961 0.1648557749 83.331252 107.152959 83.328869 107.140524 83.327675 107.146947 83.335548 107.134528 83.335319 107.146232
4962 0.1648557761 83.329786 107.153580 83.327966 107.144524 83.323860 107.147285 83.335351 107.134921 83.334710 107.145574
4963 0.1648557792 83.331796 107.155950 83.327427 107.139857 83.327382 107.145205 83.331534 107.135165 83.334316 107.141213
4964 0.1648557736 83.330055 107.150561 83.328649 107.144983 83.329520 107.145583 83.335643 107.135202 83.335101 107.149140
4965 0.1648557919 83.331016 107.153404 83.328454 107.141429 83.326320 107.152146 83.314821 107.135898 83.336586 107.146943
4966 0.1648557774 83.331424 107.153855 83.324997 107.145053 83.323266 107.151050 83.334923 107.134925 83.333522 107.154572
4967 0.1648557749 83.329495 107.152813 83.327831 107.145995 83.327876 107.141885 83.335495 107.135344 83.335192 107.148200
4968 0.1648557741 83.332492 107.154241 83.328502 107.145079 83.330165 107.144589 83.334395 107.135258 83.335761 107.146616
4969 0.1648557807 83.332481 107.152478 83.328795 107.138880 83.325527 107.149890 83.327451 107.134740 83.335357 107.147839
4970 0.1648557738 83.330954 107.153866 83.328510 107.146173 83.328623 107.146849 83.335330 107.135568 83.335400 107.145534
4971 0.1648557737 83.332265 107.153043 83.328829 107.146294 83.329533 107.144847 83.334814 107.135651 83.335084 107.145575
4972 0.1648557751 83.326935 107.153055 83.329605 107.144389 83.328638 107.144563 83.342488 107.136097 83.335065 107.146185
4973 0.1648557740 83.329759 107.152658 83.327897 107.146392 83.327470 107.150317 83.334841 107.135391 83.335224 107.147188
4974 0.1648557977 83.324500 107.152976 83.328362 107.127236 83.327386 107.139221 83.335224 107.135061 83.335136 107.153469
4975 0.1648557912 83.328373 107.153976 83.326210 107.128240 83.325581 107.148670 83.334012 107.135298 83.332395 107.155129
4976 0.1648557774 83.331016 107.152547 83.328508 107.146380 83.327146 107.132256 83.341380 107.134442 83.335381 107.146661
4977 0.1648561314 83.239288 107.146328 83.324997 107.142684 83.329471 107.143873 83.334759 107.133968 83.338140 107.154572
4978 0.1648557738 83.330779 107.153923 83.328777 107.144690 83.330109 107.144545 83.337214 107.135400 83.335473 107.147241
4979 0.1648557754 83.330084 107.154551 83.328834 107.143833 83.328827 107.141885 83.333614 107.134844 83.336319 107.144210
4980 0.1648557776 83.328126 107.151245 83.327620 107.158308 83.330760 107.147254 83.334887 107.134896 83.334250 107.149012
4981 0.1648557735 83.330975 107.151838 83.328975 107.145164 83.328653 107.144788 83.335467 107.135261 83.335612 107.145130
4982 0.1648557740 83.329681 107.150584 83.329217 107.142896 83.329768 107.144897 83.335971 107.134427 83.333799 107.148089
4983 0.1648557744 83.329662 107.151850 83.328720 107.143009 83.328776 107.152711 83.330397 107.135827 83.335890 107.148519
4984 0.1648557736 83.331086 107.153465 83.328846 107.145658 83.329123 107.144981 83.335584 107.135524 83.335470 107.146000
4985 0.1648557753 83.326963 107.150789 83.328426 107.146376 83.328635 107.142436 83.334351 107.135603 83.334983 107.144328
4986 0.1648557742 83.330360 107.152856 83.328705 107.143652 83.328048 107.145742 83.335565 107.134916 83.335359 107.147680
4987 0.1648558176 83.323345 107.153194 83.327239 107.119818 83.325878 107.140792 83.334554 107.134965 83.333826 107.157356
4988 0.1648557757 83.328077 107.151325 83.329739 107.143009 83.328278 107.140623 83.335509 107.135682 83.335519 107.146804
4989 0.1648557738 83.331948 107.150408 83.329078 107.145069 83.329239 107.142699 83.334796 107.135317 83.335689 107.144971
4990 0.1648557745 83.329711 107.155457 83.329781 107.145241 83.328088 107.143811 83.334211 107.135635 83.336207 107.143724
4991 0.1648557741 83.326447 107.151442 83.328680 107.146767 83.328587 107.144616 83.337295 107.134833 83.334683 107.145462
4992 0.1648557823 83.340043 107.155534 83.330832 107.135823 83.329541 107.142123 83.329848 107.135907 83.335868 107.142359
4993 0.1648557737 83.332227 107.153018 83.328831 107.146264 83.329524 107.144846 83.334831 107.135652 83.335086 107.145574
4994 0.1648557737 83.329169 107.153729 83.329786 107.144396 83.328597 107.144580 83.337397 107.135608 83.335176 107.145550
4995 0.1648557747 83.331455 107.150372 83.330029 107.144173 83.329001 107.139675 83.335820 107.135136 83.335357 107.145175
4996 0.1648557759 83.329617 107.152909 83.327584 107.151221 83.327244 107.154788 83.334858 107.134833 83.335765 107.142129
4997 0.1648557831 83.330236 107.147368 83.327764 107.131646 83.329075 107.145922 83.336121 107.135273 83.336691 107.153158
4998 0.1648557800 83.331571 107.151325 83.328109 107.142734 83.328160 107.140623 83.328654 107.136997 83.336063 107.148380
4999 0.1648558944 83.270091 107.152974 83.335159 107.143200 83.329239 107.141375 83.338519 107.135317 83.336643 107.145287
5000 0.1648557736 83.330824 107.153017 83.328789 107.145068 83.330038 107.144772 83.336031 107.135194 83.335555 107.147115
5001 0.1648557741 83.330952 107.151261 83.329204 107.144880 83.328573 107.143090 83.335153 107.134491 83.336218 107.143803
5002 0.1648557797 83.340246 107.155457 83.331078 107.135183 83.330376 107.141306 83.334211 107.136150 83.335922 107.142573
5003 0.1648557735 83.330919 107.151370 83.328988 107.145118 83.328625 107.144814 83.335474 107.135149 83.335572 107.145249
5004 0.1648557735 83.330271 107.151252 83.328697 107.147837 83.327688 107.144730 83.335177 107.136165 83.336833 107.145778
5005 0.1648557766 83.331003 107.150913 83.329401 107.143913 83.331030 107.143078 83.345682 107.135403 83.335658 107.145963
5006 0.1648557735 83.330526 107.151095 83.328822 107.145417 83.329070 107.144997 83.335437 107.134833 83.335532 107.145462
5007 0.1648557740 83.327109 107.155163 83.328996 107.144249 83.329179 107.145275 83.336114 107.135484 83.336218 107.145846
5008 0.1648557737 83.330395 107.152526 83.328972 107.145887 83.329020 107.144704 83.335515 107.135269 83.335419 107.148276
5009 0.1648557992 83.357705 107.151341 83.325579 107.148727 83.327727 107.150850 83.333826 107.134932 83.335177 107.145544
5010 0.1648559054 83.269490 107.151193 83.335003 107.138211 83.329650 107.143759 83.341879 107.134541 83.336925 107.139088
5011 0.1648557733 83.330016 107.151547 83.329184 107.144534 83.328979 107.145025 83.336297 107.135578 83.336448 107.144312
5012 0.1648557814 83.331485 107.155174 83.328916 107.145458 83.330620 107.148081 83.344707 107.135657 83.336403 107.146068
5013 0.1648557745 83.329673 107.152892 83.328898 107.143639 83.329795 107.144205 83.332657 107.135117 83.335588 107.146465
5014 0.1648557761 83.332369 107.150913 83.327170 107.144901 83.326979 107.159958 83.333847 107.135692 83.335981 107.139415
5015 0.1648557736 83.328689 107.154171 83.328627 107.144331 83.329502 107.144615 83.337190 107.136081 83.334891 107.145815
5016 0.1648557733 83.330553 107.151020 83.328822 107.145202 83.329168 107.145077 83.335475 107.135428 83.335588 107.145541
5017 0.1648557737 83.329201 107.153696 83.329775 107.144404 83.328600 107.144587 83.337342 107.135602 83.335179 107.145544
5018 0.1648557737 83.330410 107.150845 83.329588 107.146389 83.327403 107.146664 83.335089 107.134792 83.335503 107.147392
5019 0.1648557818 83.333151 107.150933 83.327796 107.155563 83.327853 107.159201 83.334285 107.135434 83.335634 107.139088
5020 0.1648557907 83.331305 107.151329 83.330460 107.168722 83.330731 107.143388 83.336732 107.135024 83.334915 107.143987
5021 0.1648557805 83.328067 107.150834 83.329060 107.142023 83.328698 107.143801 83.327995 107.135235 83.335613 107.144295
5022 0.1648558643 83.277866 107.153018 83.334633 107.143661 83.329221 107.141739 83.338217 107.135330 83.336448 107.144898
5023 0.1648557735 83.330792 107.152975 83.328791 107.145070 83.330007 107.144779 83.336023 107.135204 83.335577 107.147026
5024 0.1648557734 83.330707 107.150229 83.329312 107.145190 83.328758 107.145006 83.336096 107.134532 83.336327 107.144112
5025 0.1648557796 83.325757 107.155174 83.325767 107.159274 83.328854 107.148081 83.336555 107.135241 83.337272 107.148845
5026 0.1648557734 83.329569 107.151284 83.329069 107.145027 83.328789 107.145070 83.335759 107.135597 83.335686 107.144715
5027 0.1648557735 83.330282 107.151283 83.328686 107.147903 83.327678 107.144739 83.335188 107.136183 83.336892 107.145637
5028 0.1648558244 83.330695 107.150959 83.328797 107.143906 83.328325 107.142508 83.305063 107.136059 83.336658 107.145752
5029 0.1648557733 83.330117 107.150180 83.329303 107.145000 83.328979 107.145025 83.336169 107.135006 83.335818 107.143979
5030 0.1648557738 83.328278 107.154281 83.328627 107.145146 83.329502 107.147206 83.336474 107.135351 83.336464 107.144418
5031 0.1648557735 83.330359 107.152125 83.329116 107.145565 83.329220 107.144530 83.335621 107.135501 83.335682 107.147819
5032 0.1648557748 83.329965 107.151396 83.334837 107.142191 83.328843 107.140136 83.335073 107.134841 83.336047 107.144840
5033 0.1648557736 83.330229 107.151364 83.328752 107.148497 83.326774 107.146760 83.335348 107.135903 83.336938 107.145679
5034 0.1648558238 83.330773 107.151478 83.328507 107.145273 83.327712 107.142374 83.304601 107.136613 83.337164 107.146532
5035 0.1648558034 83.351479 107.151153 83.329334 107.158603 83.330005 107.147866 83.336352 107.134886 83.334905 107.142673
5036 0.1648557876 83.308890 107.152430 83.330773 107.147347 83.329036 107.145231 83.336132 107.136336 83.337157 107.146013
5037 0.1648557740 83.328237 107.150499 83.329106 107.144165 83.329526 107.145241 83.340420 107.135157 83.335707 107.144211
5038 0.1648557734 83.329948 107.150305 83.329100 107.144845 83.328956 107.145109 83.335719 107.135328 83.335776 107.144775
5039 0.1648557734 83.329965 107.150412 83.329693 107.144968 83.328837 107.145336 83.335073 107.134841 83.336301 107.143076
5040 0.1648557736 83.329836 107.150477 83.329240 107.146105 83.327036 107.149403 83.336057 107.134733 83.335874 107.144863
5041 0.1648557760 83.331416 107.150789 83.327888 107.152785 83.327852 107.153904 83.334626 107.135417 83.335629 107.141530
5042 0.1648557793 83.330158 107.152191 83.330613 107.158061 83.330159 107.146477 83.335311 107.135117 83.334943 107.143474
5043 0.1648557757 83.328596 107.150914 83.330266 107.143217 83.328580 107.144390 83.344826 107.134488 83.335382 107.146192
5044 0.1648558429 83.284671 107.152617 83.333735 107.143817 83.329164 107.142383 83.338098 107.135332 83.336381 107.144777
5045 0.1648557732 83.329967 107.149471 83.329431 107.145065 83.329292 107.144801 83.336096 107.135152 83.335883 107.144586
5046 0.1648557733 83.330297 107.149972 83.329334 107.145197 83.328874 107.145483 83.336352 107.134704 83.335997 107.144143
5047 0.1648557787 83.325889 107.154650 83.326027 107.158422 83.328927 107.147831 83.336422 107.135187 83.337131 107.148837
5048 0.1648557734 83.328874 107.150213 83.329348 107.144931 83.329036 107.145231 83.336132 107.135552 83.335893 107.143544
5049 0.1648557740 83.330225 107.149809 83.329854 107.142325 83.328455 107.145118 83.335285 107.135758 83.335422 107.145445
5050 0.1648558206 83.330677 107.150957 83.328787 107.143907 83.328321 107.142945 83.306101 107.136035 83.336612 107.145781
5051 0.1648557733 83.329816 107.149506 83.329657 107.144693 83.328913 107.145045 83.336709 107.135133 83.336029 107.142885
5052 0.1648557733 83.328805 107.151861 83.329106 107.144792 83.329526 107.145241 83.336659 107.135708 83.336167 107.144161
5053 0.1648557732 83.330101 107.150960 83.329329 107.145352 83.329280 107.144717 83.336409 107.135383 83.335874 107.144692
5054 0.1648557764 83.332292 107.151169 83.327800 107.153304 83.328008 107.153607 83.334254 107.135364 83.335613 107.142372
5055 0.1648557947 83.347364 107.154282 83.323774 107.158896 83.329103 107.149222 83.335721 107.135745 83.337026 107.148538
5056 0.1648557800 83.329095 107.150965 83.330608 107.158400 83.328738 107.148107 83.335895 107.135056 83.337343 107.148104
5057 0.1648557733 83.328909 107.150292 83.329095 107.146329 83.329240 107.145408 83.336652 107.135039 83.336173 107.142910
5058 0.1648557735 83.329249 107.149310 83.329658 107.145188 83.329531 107.142733 83.336450 107.135254 83.335940 107.143499
5059 0.1648557749 83.328192 107.150831 83.327345 107.142347 83.329028 107.145772 83.336689 107.134788 83.335971 107.143828
5060 0.1648557736 83.332582 107.150772 83.329343 107.143703 83.328736 107.143860 83.337149 107.134972 83.336114 107.141735
5061 0.1648557740 83.330829 107.149879 83.329809 107.142371 83.328364 107.145201 83.335305 107.135403 83.335470 107.145713
5062 0.1648557743 83.329278 107.150638 83.329388 107.145293 83.328463 107.153023 83.332741 107.135351 83.335907 107.149258
5063 0.1648557732 83.330673 107.150994 83.329166 107.145996 83.329357 107.144621 83.335368 107.135442 83.335861 107.145274
5064 0.1648557734 83.330029 107.150285 83.329655 107.145020 83.328904 107.145367 83.335013 107.134884 83.336319 107.143079
5065 0.1648557734 83.329635 107.150355 83.329113 107.145128 83.328176 107.146259 83.336664 107.135162 83.336034 107.143557
5066 0.1648557741 83.329044 107.151360 83.328927 107.147467 83.327897 107.150178 83.335287 107.135745 83.335932 107.148364
5067 0.1648557777 83.329413 107.148877 83.325546 107.140971 83.328336 107.145711 83.335429 107.135486 83.335867 107.144588
5068 0.1648557770 83.329095 107.150965 83.330608 107.144948 83.328854 107.144625 83.346161 107.134724 83.335396 107.146137
5069 0.1648557742 83.335101 107.152216 83.329398 107.144539 83.329049 107.145247 83.336285 107.135355 83.336096 107.144619
5070 0.1648557733 83.329600 107.148510 83.329658 107.145188 83.328937 107.144706 83.336450 107.135285 83.336024 107.143499
5071 0.1648557733 83.330273 107.150066 83.329335 107.145209 83.328926 107.145420 83.336367 107.134788 83.335971 107.144160
5072 0.1648557766 83.341194 107.148443 83.327184 107.150252 83.330533 107.139409 83.334045 107.135485 83.336680 107.146937
5073 0.1648557733 83.329033 107.149989 83.329404 107.145213 83.329124 107.145232 83.336367 107.135504 83.335932 107.143597
5074 0.1648557740 83.330226 107.149842 83.329842 107.142373 83.328460 107.145110 83.335306 107.135751 83.335451 107.145439
5075 0.1648557737 83.330117 107.151193 83.329117 107.144119 83.329338 107.152106 83.331432 107.135506 83.335984 107.145395
5076 0.1648557732 83.329892 107.150049 83.329622 107.144669 83.329072 107.145018 83.336698 107.135236 83.336021 107.142991
5077 0.1648557731 83.330413 107.150804 83.329325 107.145276 83.329298 107.144285 83.336459 107.135753 83.336035 107.144474
5078 0.1648557731 83.330029 107.150638 83.329388 107.145293 83.329297 107.144769 83.336628 107.135351 83.335927 107.143827
5079 0.1648557758 83.330055 107.150205 83.328874 107.144842 83.329085 107.143499 83.330767 107.135653 83.336600 107.141796
5080 0.1648557732 83.329757 107.150963 83.329428 107.145371 83.329299 107.144598 83.337114 107.135443 83.335824 107.143972
5081 0.1648557741 83.329714 107.150178 83.328717 107.142866 83.328645 107.144892 83.336328 107.135174 83.336037 107.143352
5082 0.1648557795 83.345830 107.148518 83.329363 107.144300 83.329380 107.146495 83.335321 107.135375 83.335448 107.144252
5083 0.1648558049 83.362074 107.148169 83.326521 107.149944 83.329429 107.141855 83.338698 107.135062 83.336020 107.142113
5084 0.1648557742 83.330232 107.150688 83.328582 107.143651 83.328005 107.144208 83.335467 107.136180 83.335704 107.146381
5085 0.1648557734 83.327750 107.150421 83.330252 107.144982 83.329012 107.145974 83.337139 107.135680 83.336039 107.144468
5086 0.1648557731 83.330830 107.151140 83.329285 107.145841 83.329466 107.144330 83.336054 107.135653 83.335950 107.144911
5087 0.1648557733 83.330147 107.150397 83.329578 107.145032 83.328932 107.145049 83.335469 107.135098 83.336231 107.143208
5088 0.1648557738 83.329759 107.150577 83.329190 107.144565 83.329163 107.141504 83.336692 107.135840 83.336139 107.143294
5089 0.1648557736 83.329381 107.151272 83.329095 107.146933 83.328054 107.147526 83.335635 107.135813 83.336198 107.147481
5090 0.1648557753 83.330055 107.151063 83.327502 107.141645 83.328437 107.144030 83.335713 107.135629 83.336067 107.145202
5091 0.1648557769 83.329118 107.150963 83.330599 107.144931 83.328857 107.144618 83.345977 107.134724 83.335404 107.146128
5092 0.1648558068 83.362251 107.148475 83.326484 107.149723 83.329516 107.147120 83.336086 107.134896 83.335943 107.143156
5093 0.1648557731 83.331466 107.150754 83.329658 107.145378 83.329522 107.144389 83.336088 107.135608 83.335991 107.145117
5094 0.1648557732 83.330323 107.150190 83.329329 107.145213 83.328956 107.145258 83.336437 107.135209 83.335999 107.144407
5095 0.1648557755 83.338483 107.151310 83.328166 107.146254 83.330407 107.141108 83.334466 107.135464 83.335907 107.145559
5096 0.1648557731 83.331000 107.150638 83.329363 107.145455 83.329380 107.144300 83.336583 107.135609 83.336005 107.144252
5097 0.1648557734 83.330278 107.150575 83.329613 107.145333 83.328251 107.144714 83.335346 107.135917 83.335785 107.145391
5098 0.1648557906 83.330107 107.151145 83.329395 107.144876 83.329881 107.153693 83.350250 107.135248 83.335706 107.145009
5099 0.1648557731 83.329991 107.150688 83.329452 107.145134 83.329295 107.144690 83.336636 107.135694 83.336028 107.143236
5100 0.1648557731 83.330730 107.150595 83.329368 107.145372 83.329254 107.144097 83.336419 107.135762 83.336009 107.144536
5101 0.1648557767 83.331829 107.150691 83.329808 107.144350 83.330435 107.147472 83.343395 107.135325 83.335745 107.143881
5102 0.1648557826 83.346089 107.149393 83.328943 107.149173 83.329834 107.146235 83.336823 107.135327 83.335966 107.142213
5103 0.1648557732 83.331148 107.151796 83.329401 107.145440 83.329522 107.143511 83.336661 107.136020 83.336062 107.144661
5104 0.1648557732 83.331960 107.150235 83.329355 107.145081 83.329560 107.143561 83.336536 107.135089 83.335848 107.143462
5105 0.1648557732 83.330932 107.150218 83.329461 107.145635 83.328830 107.145483 83.336156 107.134922 83.335924 107.143458
5106 0.1648557731 83.331159 107.150660 83.329394 107.145349 83.329493 107.144086 83.336921 107.135726 83.336104 107.144657
5107 0.1648557731 83.331062 107.150516 83.329522 107.145429 83.329348 107.144730 83.336217 107.135420 83.336019 107.143441
5108 0.1648557733 83.331686 107.150354 83.329220 107.145983 83.328467 107.145359 83.336566 107.134665 83.335851 107.144600
5109 0.1648557734 83.329766 107.151161 83.329237 107.146731 83.328108 107.146837 83.335885 107.135704 83.336163 107.146181
5110 0.1648557735 83.330797 107.150943 83.330087 107.143640 83.330166 107.144429 83.335887 107.135443 83.335779 107.149529
5111 0.1648557756 83.329577 107.150921 83.330194 107.145022 83.329047 107.144612 83.344081 107.135069 83.335645 107.145413
5112 0.1648557850 83.349013 107.148879 83.327542 107.150227 83.329517 107.146358 83.336334 107.134935 83.335944 107.143044
5113 0.1648557733 83.331845 107.151796 83.329357 107.145557 83.329693 107.144091 83.335984 107.135777 83.335987 107.145078
5114 0.1648557732 83.331377 107.150779 83.329384 107.145433 83.329086 107.143462 83.336536 107.135740 83.336027 107.144516
5115 0.1648557747 83.336419 107.152039 83.328382 107.145771 83.330136 107.142062 83.334656 107.135422 83.335831 107.145366
5116 0.1648557732 83.331947 107.150951 83.329344 107.145571 83.329503 107.143852 83.336687 107.135659 83.336039 107.144568
5117 0.1648557733 83.330666 107.150851 83.329573 107.145832 83.328502 107.144529 83.335375 107.135930 83.335868 107.145276
5118 0.1648557735 83.330250 107.151091 83.329344 107.144909 83.329168 107.150928 83.332087 107.135429 83.336043 107.144804
5119 0.1648557731 83.330145 107.150777 83.329415 107.145172 83.329347 107.144658 83.336638 107.135726 83.336030 107.143415
5120 0.1648557731 83.331178 107.150568 83.329372 107.145403 83.329286 107.144028 83.336527 107.135741 83.336015 107.144554
5121 0.1648557745 83.325592 107.153365 83.329774 107.143344 83.330000 107.141958 83.336729 107.135287 83.335932 107.146231
5122 0.1648557754 83.322476 107.150349 83.330287 107.146564 83.329608 107.143247 83.336135 107.135745 83.336030 107.145262
5123 0.1648557814 83.315017 107.150781 83.330704 107.145584 83.329363 107.144801 83.336961 107.135291 83.336262 107.142988
5124 0.1648557740 83.331625 107.150770 83.329165 107.145603 83.329616 107.150036 83.329398 107.135488 83.336194 107.143560
5125 0.1648557731 83.331296 107.150186 83.329652 107.145119 83.329361 107.144099 83.336729 107.135287 83.336106 107.143019
5126 0.1648557730 83.331451 107.150566 83.329499 107.145598 83.329526 107.144594 83.336535 107.135556 83.335928 107.143541
5127 0.1648557733 83.332413 107.150278 83.329486 107.146572 83.328770 107.146466 83.336494 107.134263 83.335785 107.143749
5128 0.1648557734 83.329866 107.151155 83.329260 107.146716 83.328138 107.146691 83.335903 107.135692 83.336156 107.145964
5129 0.1648557736 83.331506 107.150872 83.330374 107.144537 83.330287 107.144679 83.336215 107.135490 83.335701 107.149672
5130 0.1648557734 83.332378 107.150349 83.328965 107.146564 83.330344 107.144579 83.333064 107.135745 83.336238 107.141084
5131 0.1648557811 83.315095 107.150970 83.330628 107.145822 83.329445 107.145047 83.336864 107.135114 83.336173 107.143247
5132 0.1648557730 83.331421 107.149896 83.329581 107.145433 83.329417 107.144860 83.336092 107.135671 83.335957 107.144724
5133 0.1648557732 83.331391 107.150770 83.329385 107.145428 83.329114 107.143453 83.336536 107.135726 83.336020 107.144476
5134 0.1648557737 83.330290 107.153039 83.329364 107.144689 83.329913 107.147610 83.336238 107.135291 83.335855 107.145784
5135 0.1648557730 83.331174 107.150352 83.329478 107.145637 83.329511 107.145558 83.336579 107.135564 83.335856 107.143011
5136 0.1648557732 83.330991 107.150773 83.329557 107.145817 83.328595 107.144530 83.335958 107.135800 83.335893 107.144781
5137 0.1648557736 83.330531 107.150983 83.329395 107.144928 83.329140 107.150070 83.331172 107.135471 83.336087 107.144726
5138 0.1648557731 83.330175 107.150778 83.329428 107.145205 83.329386 107.144648 83.336636 107.135710 83.336021 107.143430
5139 0.1648557731 83.331530 107.150557 83.329502 107.145448 83.329311 107.144287 83.336573 107.135592 83.335996 107.144103
5140 0.1648557730 83.331133 107.150560 83.329439 107.145150 83.329695 107.144344 83.336903 107.135471 83.336059 107.143446
5141 0.1648557743 83.329391 107.153347 83.329573 107.143892 83.329328 107.150282 83.335977 107.135157 83.335781 107.147556
5142 0.1648557736 83.331905 107.150942 83.329416 107.143492 83.328720 107.143286 83.338222 107.135620 83.336091 107.145267
5143 0.1648557733 83.329682 107.151139 83.329346 107.144899 83.329196 107.147275 83.334059 107.135632 83.336108 107.143908
5144 0.1648557763 83.340710 107.150061 83.330941 107.143482 83.329432 107.144309 83.336013 107.135738 83.335828 107.143202
5145 0.1648557740 83.330531 107.149822 83.329529 107.145619 83.328729 107.149963 83.337729 107.135223 83.336083 107.145361
5146 0.1648557732 83.330693 107.151352 83.329604 107.144877 83.329499 107.145848 83.336551 107.135314 83.336011 107.144589
5147 0.1648557733 83.330120 107.150106 83.329574 107.145473 83.330460 107.144546 83.332964 107.136160 83.335799 107.142176
5148 0.1648557730 83.331358 107.150002 83.329691 107.145304 83.329329 107.144402 83.336650 107.135471 83.336037 107.143605
5149 0.1648557730 83.331544 107.150241 83.329564 107.145557 83.329531 107.144672 83.336467 107.135629 83.335910 107.143743
5150 0.1648557732 83.331801 107.150246 83.329309 107.146170 83.328735 107.146002 83.336461 107.134900 83.335935 107.143824
5151 0.1648557730 83.330380 107.150496 83.329759 107.145064 83.329844 107.144195 83.335977 107.135674 83.336024 107.143665
5152 0.1648557735 83.331511 107.150816 83.330282 107.144688 83.330285 107.144716 83.336128 107.135488 83.335724 107.149129
5153 0.1648557734 83.330475 107.150204 83.329439 107.145775 83.330120 107.144631 83.333109 107.135809 83.335851 107.142479
5154 0.1648557766 83.340773 107.150429 83.330897 107.143492 83.329208 107.144012 83.336245 107.135703 83.336033 107.144573
5155 0.1648557730 83.331400 107.149801 83.329592 107.145426 83.329403 107.144898 83.336098 107.135665 83.335956 107.144706
5156 0.1648557729 83.331537 107.149397 83.329673 107.145141 83.329993 107.145475 83.335903 107.135197 83.335719 107.144152
5157 0.1648557737 83.330178 107.153017 83.329385 107.144679 83.329879 107.147644 83.336264 107.135306 83.335857 107.145767
5158 0.1648557730 83.331071 107.150046 83.329587 107.145551 83.329432 107.145827 83.336164 107.135622 83.335828 107.143202
5159 0.1648557730 83.331464 107.150305 83.329575 107.145753 83.329509 107.144948 83.336257 107.135735 83.335929 107.144549
5160 0.1648557736 83.330531 107.150973 83.329400 107.144942 83.329144 107.149963 83.331312 107.135472 83.336083 107.144725
5161 0.1648557730 83.331396 107.149752 83.329586 107.145385 83.329410 107.145051 83.335752 107.135662 83.335920 107.144570
5162 0.1648557730 83.331543 107.150026 83.329688 107.145474 83.329340 107.145195 83.336034 107.135633 83.335938 107.144150
5163 0.1648557740 83.326643 107.150561 83.328870 107.144969 83.329479 107.147749 83.333935 107.135626 83.335952 107.144621
5164 0.1648557730 83.331344 107.149515 83.329670 107.145210 83.329700 107.145346 83.336122 107.135210 83.335521 107.143940
5165 0.1648557733 83.331856 107.150558 83.329922 107.144930 83.331272 107.147826 83.335228 107.134666 83.335321 107.143913
5166 0.1648557735 83.329274 107.151445 83.329377 107.144821 83.328535 107.148298 83.333856 107.135406 83.335984 107.145910
5167 0.1648557730 83.331402 107.149742 83.329695 107.145265 83.329539 107.145032 83.336218 107.135456 83.335933 107.143957
5168 0.1648557730 83.331546 107.150201 83.329571 107.145526 83.329533 107.144733 83.336440 107.135621 83.335909 107.143757
5169 0.1648557731 83.331726 107.150169 83.329305 107.145980 83.328869 107.145940 83.336400 107.134951 83.335932 107.143862
5170 0.1648557730 83.331134 107.149838 83.329929 107.144287 83.330769 107.144122 83.335902 107.134985 83.335574 107.142866
5171 0.1648557729 83.331550 107.149578 83.330203 107.145197 83.329968 107.145921 83.335973 107.135255 83.335729 107.141681
5172 0.1648557738 83.329124 107.149764 83.329673 107.144969 83.329482 107.144645 83.340373 107.134983 83.335473 107.146622
5173 0.1648557809 83.345388 107.149402 83.329836 107.147230 83.329348 107.145687 83.336515 107.135365 83.335872 107.142015
5174 0.1648557730 83.331421 107.149544 83.329634 107.145357 83.329682 107.145861 83.335830 107.135109 83.335568 107.144125
5175 0.1648557729 83.331632 107.148497 83.329861 107.144953 83.330569 107.146800 83.335489 107.134850 83.335521 107.143940
5176 0.1648557736 83.330778 107.152646 83.329450 107.144784 83.329931 107.147624 83.336228 107.135210 83.335837 107.145227
5177 0.1648557728 83.331878 107.147881 83.329825 107.145215 83.331033 107.147213 83.335664 107.135064 83.335508 107.143901
5178 0.1648557730 83.331545 107.150212 83.329640 107.145693 83.329821 107.145132 83.336137 107.135702 83.335909 107.144431
5179 0.1648557735 83.330570 107.150558 83.329448 107.144937 83.329265 107.149507 83.331640 107.135444 83.336001 107.144629
5180 0.1648557729 83.331625 107.149112 83.329619 107.145379 83.329731 107.145881 83.335498 107.135636 83.335853 107.144645
5181 0.1648557729 83.331583 107.147748 83.330072 107.145359 83.329440 107.147898 83.335537 107.135485 83.335712 107.143885
5182 0.1648557732 83.331543 107.150492 83.329355 107.145842 83.329626 107.145779 83.336347 107.135238 83.335990 107.145366
5183 0.1648557731 83.331564 107.150826 83.329730 107.145703 83.329953 107.144224 83.336119 107.135770 83.335973 107.144773
5184 0.1648557729 83.332225 107.148591 83.329701 107.145114 83.331627 107.145072 83.337554 107.135442 83.335316 107.144341
5185 0.1648557733 83.332013 107.147028 83.329625 107.145627 83.329635 107.146824 83.335632 107.134962 83.335368 107.138082
5186 0.1648557729 83.333937 107.148139 83.329673 107.145322 83.330435 107.146173 83.335782 107.135142 83.336107 107.143184
5187 0.1648557730 83.330994 107.148953 83.329902 107.145233 83.330780 107.148930 83.333726 107.135656 83.335933 107.144212
5188 0.1648557729 83.332145 107.146606 83.329866 107.145298 83.331780 107.147911 83.335691 107.134751 83.335277 107.144226
5189 0.1648557737 83.331024 107.149634 83.329538 107.145645 83.327836 107.145280 83.333443 107.135830 83.336224 107.144949
