evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
8216 0.1648570409 83.316815 106.966995 83.373267 107.247648 83.347833 107.152062 83.439174 107.121569 83.207237 107.134264
8217 0.1648582198 83.376130 107.291973 83.425092 107.077662 83.299757 106.944279 83.329130 107.071130 83.479032 107.023978
8218 0.1648565155 83.416525 107.084236 83.384459 107.196088 83.322220 107.037210 83.279614 107.209384 83.429007 107.061783
8219 0.1648580365 83.211088 107.034194 83.322832 107.070248 83.404778 107.289324 83.241857 107.317387 83.230457 107.034966
8220 0.1648581952 83.270505 107.073490 83.295112 107.101659 83.394646 107.086783 83.317834 107.109829 83.279368 106.953678
8221 0.1648557748 83.340422 107.126673 83.339952 107.143318 83.333929 107.142879 83.331522 107.141966 83.339987 107.136877
8222 0.1648557749 83.340495 107.126323 83.339933 107.143206 83.333966 107.142989 83.331287 107.141967 83.339989 107.136875
8223 0.1648557748 83.340125 107.127146 83.339982 107.143810 83.333846 107.142624 83.331875 107.141956 83.339984 107.136863
8224 0.1648557748 83.340011 107.127582 83.340011 107.144014 83.333820 107.142481 83.332094 107.141948 83.339981 107.136852
8225 0.1648557748 83.340110 107.127149 83.339979 107.143596 83.333903 107.142707 83.331750 107.141952 83.339984 107.136858
8226 0.1648557748 83.339760 107.128194 83.340045 107.144485 83.333766 107.142243 83.332421 107.141933 83.339977 107.136835
8227 0.1648557748 83.340276 107.126952 83.339952 107.143318 83.333918 107.142761 83.331615 107.141953 83.339985 107.136877
8228 0.1648557748 83.339834 107.127902 83.340029 107.144295 83.333759 107.142319 83.332359 107.141944 83.339979 107.136849
8229 0.1648557748 83.340125 107.127146 83.339998 107.144000 83.333854 107.142547 83.331937 107.141945 83.339982 107.136849
8230 0.1648557749 83.340110 107.126046 83.339912 107.142785 83.334011 107.143158 83.331119 107.141952 83.339991 107.136891
8231 0.1648562020 83.299576 107.088457 83.351811 107.192768 83.371459 107.177410 83.284222 107.191342 83.369683 107.124367
8232 0.1648597724 83.115788 107.184394 83.288239 107.086400 83.192227 107.152970 83.392034 107.114376 83.376834 107.123409
8233 0.1648570430 83.299684 106.955685 83.522691 107.077524 83.487510 107.030559 83.324061 107.208587 83.276824 107.143842
8234 0.1648589915 83.394948 107.360937 83.435677 107.068915 83.141246 107.224329 83.441608 107.183998 83.230760 107.167927
8235 0.1648561344 83.361676 107.115011 83.310697 107.161687 83.390035 107.176771 83.323446 107.010766 83.377943 107.099429
8236 0.1648600354 83.205067 107.023585 83.341204 107.162023 83.463124 107.049241 83.206632 107.066969 83.268834 107.047270
8237 0.1648557747 83.339986 107.127754 83.339997 107.143827 83.333834 107.142460 83.332098 107.141936 83.339980 107.136858
8238 0.1648557747 83.339879 107.127850 83.340024 107.144165 83.333783 107.142380 83.332280 107.141942 83.339979 107.136849
8239 0.1648557747 83.339852 107.128471 83.340044 107.143969 83.333803 107.142285 83.332509 107.141919 83.339977 107.136845
8240 0.1648557747 83.339682 107.128835 83.340076 107.144441 83.333744 107.142095 83.332751 107.141914 83.339974 107.136829
8241 0.1648557747 83.339945 107.127683 83.340011 107.143879 83.333860 107.142513 83.332045 107.141940 83.339981 107.136846
8242 0.1648557747 83.339609 107.129393 83.340112 107.144372 83.333727 107.141958 83.333034 107.141898 83.339971 107.136825
8243 0.1648557748 83.339520 107.129760 83.340128 107.144565 83.333711 107.141842 83.333203 107.141887 83.339980 107.136814
8244 0.1648557747 83.339879 107.127632 83.340006 107.143882 83.333818 107.142380 83.332135 107.141945 83.339981 107.136859
8245 0.1648557747 83.339896 107.128137 83.340023 107.144010 83.333814 107.142285 83.332339 107.141928 83.339978 107.136845
8246 0.1648557749 83.339451 107.130084 83.340151 107.144708 83.333657 107.142095 83.333458 107.141883 83.339967 107.136814
8247 0.1648557747 83.339826 107.128274 83.340041 107.144045 83.333837 107.142342 83.332328 107.141940 83.339977 107.136834
8248 0.1648557747 83.339707 107.128877 83.340067 107.144409 83.333729 107.142063 83.332783 107.141912 83.339974 107.136835
8249 0.1648594019 83.356109 107.183461 83.563685 107.086184 83.385981 107.136592 83.399368 107.070864 83.369230 107.082085
8250 0.1648617354 83.572429 107.408422 83.241710 107.054712 83.394081 107.085769 83.207172 107.014388 83.327225 107.402832
8251 0.1648565601 83.365578 107.086748 83.302108 107.249501 83.287233 107.155230 83.224470 107.104365 83.335002 107.234981
8252 0.1648567953 83.352426 107.111507 83.244485 107.137150 83.322287 107.049485 83.400595 107.167858 83.446363 107.038180
8253 0.1648571184 83.306960 107.087125 83.354100 107.103575 83.292783 107.165818 83.224057 107.157755 83.322379 107.080312
8254 0.1648563790 83.256638 107.160170 83.369107 107.213129 83.394739 107.045410 83.309408 107.141773 83.414374 107.129019
8255 0.1648557747 83.339798 107.128258 83.340019 107.144045 83.333794 107.142275 83.332371 107.141922 83.339977 107.136849
8256 0.1648557746 83.339562 107.128551 83.340033 107.144098 83.333762 107.142044 83.332579 107.141919 83.339975 107.136850
8257 0.1648557747 83.339713 107.129010 83.340068 107.144045 83.333782 107.142124 83.332770 107.141904 83.339974 107.136838
8258 0.1648557748 83.339547 107.129327 83.340100 107.144600 83.333715 107.141939 83.333008 107.141900 83.339971 107.136820
8259 0.1648557746 83.339578 107.128653 83.340047 107.144187 83.333768 107.142061 83.332610 107.141920 83.339975 107.136841
8260 0.1648557746 83.339510 107.129193 83.340075 107.144106 83.333740 107.141914 83.332913 107.141901 83.339972 107.136841
8261 0.1648557747 83.339456 107.129052 83.340079 107.144632 83.333703 107.141891 83.332894 107.141909 83.339972 107.136827
8262 0.1648557747 83.339491 107.129598 83.340107 107.144353 83.333708 107.141840 83.333152 107.141889 83.339970 107.136828
8263 0.1648557746 83.339642 107.128956 83.340059 107.144020 83.333755 107.141939 83.332769 107.141902 83.339974 107.136846
8264 0.1648557748 83.339415 107.129564 83.340117 107.144685 83.333699 107.141811 83.333152 107.141899 83.339970 107.136815
8265 0.1648568271 83.228178 107.202121 83.293845 107.114511 83.330198 107.112823 83.327735 107.029100 83.351456 107.215931
8266 0.1648621169 83.504659 107.321019 83.275622 107.113888 83.570201 107.103003 83.394908 106.860274 83.346046 107.413073
8267 0.1648581754 83.354150 107.120841 83.290203 107.148967 83.449913 107.167923 83.519278 106.985992 83.396749 107.127874
8268 0.1648569812 83.394371 107.113612 83.284214 107.290879 83.274473 107.227904 83.261007 107.093431 83.206845 107.185578
8269 0.1648593815 83.305473 107.090175 83.205280 107.170510 83.319353 107.118219 83.584191 107.075148 83.491191 107.103221
8270 0.1648676018 83.148270 106.895279 83.305108 106.989913 83.311244 107.067630 83.191331 107.282439 83.291082 107.274730
8271 0.1648557746 83.339517 107.129380 83.340080 107.144100 83.333726 107.141758 83.333005 107.141891 83.339971 107.136841
8272 0.1648557746 83.339378 107.129885 83.340096 107.144073 83.333708 107.141546 83.333240 107.141874 83.339968 107.136839
8273 0.1648557746 83.339382 107.129944 83.340101 107.144099 83.333713 107.141585 83.333260 107.141873 83.339968 107.136836
8274 0.1648557745 83.339365 107.129926 83.340093 107.143974 83.333710 107.141505 83.333250 107.141870 83.339968 107.136843
8275 0.1648557746 83.339282 107.129938 83.340093 107.144160 83.333690 107.141489 83.333287 107.141877 83.339968 107.136841
8276 0.1648557745 83.339326 107.129848 83.340078 107.143867 83.333715 107.141487 83.333202 107.141871 83.339969 107.136850
8277 0.1648557746 83.339491 107.129434 83.340089 107.144275 83.333711 107.141759 83.333055 107.141894 83.339971 107.136836
8278 0.1648557745 83.339386 107.129851 83.340082 107.143831 83.333729 107.141544 83.333186 107.141874 83.339969 107.136847
8279 0.1648557745 83.339274 107.129944 83.340091 107.144100 83.333692 107.141465 83.333293 107.141875 83.339968 107.136843
8280 0.1648557745 83.339365 107.129883 83.340093 107.143882 83.333718 107.141510 83.333214 107.141870 83.339969 107.136843
8281 0.1648557746 83.339486 107.129938 83.340069 107.143976 83.333731 107.141722 83.333287 107.141889 83.339971 107.136847
8282 0.1648557745 83.339467 107.129513 83.340070 107.143867 83.333737 107.141648 83.333033 107.141879 83.339971 107.136850
8283 0.1648601598 83.402276 106.911088 83.391714 107.158431 83.186253 107.109159 83.462075 107.332295 83.473343 107.151017
8284 0.1648576642 83.403994 107.160381 83.249740 106.923484 83.377414 107.081718 83.358248 107.131767 83.358546 107.232366
8285 0.1648615631 83.382471 107.057642 83.479327 107.394028 83.470895 107.022947 83.268883 107.212816 83.226772 107.066111
8286 0.1648585923 83.314094 107.077263 83.239601 107.007544 83.272146 107.189773 83.400503 107.132760 83.404254 107.128178
8287 0.1648563600 83.341678 107.119611 83.319546 107.090416 83.320013 107.203188 83.367346 107.222745 83.355076 106.983322
8288 0.1648593240 83.308748 107.010205 83.500784 107.249335 83.404071 107.124128 83.402351 107.206686 83.137777 107.018080
8289 0.1648557746 83.339350 107.129964 83.340104 107.144054 83.333696 107.141472 83.333316 107.141872 83.339968 107.136840
8290 0.1648557744 83.339246 107.130357 83.340092 107.143695 83.333705 107.141275 83.333432 107.141853 83.339966 107.136851
8291 0.1648557744 83.339008 107.130603 83.340095 107.143843 83.333651 107.140991 83.333619 107.141850 83.339965 107.136855
8292 0.1648557744 83.339275 107.130191 83.340090 107.143698 83.333707 107.141307 83.333358 107.141857 83.339967 107.136853
8293 0.1648557744 83.338893 107.131107 83.340113 107.143837 83.333621 107.140769 83.333885 107.141833 83.339962 107.136855
8294 0.1648557744 83.338738 107.131605 83.340121 107.143736 83.333593 107.140464 83.334129 107.141814 83.339959 107.136859
8295 0.1648557744 83.339012 107.130603 83.340115 107.143866 83.333639 107.140886 83.333787 107.141850 83.339963 107.136851
8296 0.1648557744 83.339055 107.130506 83.340098 107.143901 83.333655 107.141086 83.333579 107.141855 83.339965 107.136853
8297 0.1648557746 83.339492 107.129817 83.340102 107.143965 83.333729 107.141643 83.333203 107.141874 83.339969 107.136838
8298 0.1648608054 83.068680 107.059329 83.289254 107.098676 83.472900 107.215998 83.388609 107.256135 83.191770 107.050075
8299 0.1648584707 83.238388 107.211609 83.318769 107.074983 83.274487 107.140757 83.267201 107.114511 83.260641 107.074287
8300 0.1648587311 83.375799 107.212831 83.419060 107.170202 83.276389 107.195011 83.452470 107.160608 83.359374 107.174130
8301 0.1648798572 83.410346 107.277228 83.135071 107.064420 83.511011 107.198882 83.469138 107.559992 83.628309 107.199995
8302 0.1648578423 83.328284 107.288121 83.310111 107.166745 83.304186 107.191471 83.309788 107.092827 83.157827 107.087583
8303 0.1648580906 83.322070 107.117540 83.154336 107.143811 83.340823 107.060363 83.428016 107.035416 83.364151 107.064963
8304 0.1648557745 83.339245 107.130299 83.340114 107.144017 83.333678 107.141296 83.333490 107.141861 83.339966 107.136841
8305 0.1648557744 83.339023 107.130964 83.340100 107.143558 83.333667 107.140895 83.333742 107.141832 83.339963 107.136859
8306 0.1648557743 83.338871 107.131178 83.340097 107.143495 83.333640 107.140671 83.333869 107.141825 83.339962 107.136866
8307 0.1648557743 83.339018 107.130835 83.340093 107.143476 83.333669 107.140881 83.333680 107.141834 83.339964 107.136864
8308 0.1648557743 83.338715 107.131648 83.340105 107.143354 83.333612 107.140379 83.334108 107.141807 83.339959 107.136872
8309 0.1648557743 83.338496 107.132321 83.340133 107.143565 83.333550 107.140029 83.334493 107.141789 83.339956 107.136867
8310 0.1648557744 83.339203 107.130425 83.340090 107.143599 83.333702 107.141190 83.333461 107.141861 83.339966 107.136856
8311 0.1648557744 83.339154 107.130560 83.340083 107.143558 83.333704 107.141105 83.333511 107.141842 83.339965 107.136862
8312 0.1648557743 83.338841 107.131451 83.340108 107.143484 83.333640 107.140594 83.333999 107.141815 83.339960 107.136864
8313 0.1648557742 83.338490 107.132175 83.340093 107.143041 83.333669 107.140004 83.334335 107.141785 83.339957 107.136864
8314 0.1648557742 83.338738 107.131577 83.340089 107.143219 83.333633 107.140430 83.334020 107.141807 83.339960 107.136877
8315 0.1648557745 83.338496 107.130278 83.340079 107.143516 83.333720 107.141280 83.334493 107.141853 83.339967 107.136858
8316 0.1648671808 83.569764 106.971229 83.256721 107.101930 83.309285 106.928733 83.265614 106.999869 83.132058 107.195899
8317 0.1648584300 83.332074 107.308995 83.414707 107.174059 83.324420 107.073996 83.376171 107.243340 83.086434 107.194789
8318 0.1648592283 83.478472 107.144007 83.394590 107.224699 83.406507 107.122441 83.352313 107.107150 83.383403 107.184116
8319 0.1648600048 83.363939 107.247192 83.394929 107.134586 83.399229 107.156439 83.420665 107.203492 83.413241 107.105452
8320 0.1648562631 83.295242 107.227465 83.397242 107.075487 83.321933 107.188647 83.362740 107.147342 83.250050 107.118332
8321 0.1648566051 83.289132 107.126698 83.233771 107.198591 83.385151 107.052546 83.476934 107.016308 83.290050 107.193819
8322 0.1648557742 83.338595 107.131949 83.340097 107.143146 83.333668 107.140177 83.334227 107.141796 83.339958 107.136863
8323 0.1648557742 83.338377 107.132473 83.340095 107.142962 83.333654 107.139812 83.334486 107.141774 83.339955 107.136867
8324 0.1648557743 83.338741 107.131605 83.340098 107.143274 83.333637 107.140412 83.334063 107.141807 83.339960 107.136871
8325 0.1648557742 83.338711 107.131612 83.340094 107.143220 83.333653 107.140370 83.334063 107.141806 83.339960 107.136869
8326 0.1648557741 83.338385 107.132483 83.340083 107.142750 83.333657 107.139798 83.334443 107.141770 83.339955 107.136878
8327 0.1648557742 83.338338 107.132697 83.340110 107.143048 83.333592 107.139728 83.334611 107.141769 83.339954 107.136876
8328 0.1648557741 83.338381 107.132476 83.340097 107.142831 83.333680 107.140177 83.334227 107.141774 83.339955 107.136867
8329 0.1648557741 83.338362 107.132617 83.340092 107.142802 83.333620 107.139748 83.334518 107.141807 83.339955 107.136884
8330 0.1648557742 83.338185 107.132999 83.340084 107.142595 83.333653 107.140370 83.334697 107.141751 83.339953 107.136869
8331 0.1648557743 83.338836 107.132483 83.340089 107.143281 83.333695 107.140588 83.333898 107.141819 83.339961 107.136859
8332 0.1648557742 83.338587 107.132053 83.340106 107.143215 83.333592 107.140142 83.334294 107.141791 83.339957 107.136879
8333 0.1648580866 83.194059 107.190334 83.544687 107.065811 83.283815 107.207558 83.438651 107.064448 83.417162 107.183935
8334 0.1648568507 83.262049 107.160425 83.269295 107.184405 83.472633 107.156722 83.176712 107.185122 83.378165 107.228191
8335 0.1648569339 83.442855 107.148723 83.269804 107.156454 83.399812 107.075815 83.501630 106.955057 83.284925 107.143149
8336 0.1648578729 83.381999 107.108528 83.490744 107.204079 83.298254 107.209985 83.385483 106.984538 83.348370 107.092299
8337 0.1648594998 83.329967 107.211425 83.332708 107.089129 83.130153 107.097674 83.410914 107.131219 83.136003 107.233609
8338 0.1648579820 83.425570 106.965836 83.164494 107.232697 83.505702 107.126286 83.238498 107.323156 83.257921 107.255679
8339 0.1648557739 83.337764 107.134037 83.340075 107.141868 83.333673 107.139348 83.334739 107.141707 83.339948 107.136895
8340 0.1648557739 83.337612 107.134369 83.340077 107.141820 83.333664 107.138995 83.334993 107.141695 83.339946 107.136894
8341 0.1648557739 83.337086 107.135805 83.340069 107.141141 83.333641 107.138064 83.335638 107.141688 83.339939 107.136912
8342 0.1648557739 83.336980 107.136104 83.340068 107.141113 83.333639 107.138699 83.335910 107.141660 83.339937 107.136898
8343 0.1648557740 83.338058 107.133318 83.340072 107.142266 83.333672 107.139304 83.334757 107.141743 83.339951 107.136886
8344 0.1648557738 83.336770 107.136584 83.340052 107.140548 83.333668 107.137607 83.335892 107.141663 83.339935 107.136923
8345 0.1648557739 83.336712 107.136734 83.340071 107.140845 83.333673 107.138513 83.336051 107.141631 83.339934 107.136903
8346 0.1648557739 83.337086 107.135805 83.340070 107.140874 83.333639 107.138725 83.335899 107.141638 83.339935 107.136903
8347 0.1648557739 83.336573 107.136104 83.340064 107.140676 83.333620 107.137928 83.336449 107.141648 83.339931 107.136908
8348 0.1648557737 83.337037 107.135954 83.340049 107.140816 83.333673 107.137792 83.334757 107.141692 83.339938 107.136918
8349 0.1648587770 83.515018 107.187743 83.371683 107.200283 83.337599 107.211116 83.274658 106.984893 83.395748 107.208374
8350 0.1648612015 83.216917 107.235560 83.447700 107.175646 83.203143 106.935652 83.413426 107.217904 83.045822 107.033474
8351 0.1648586380 83.231846 106.984343 83.329722 107.288437 83.203627 107.122336 83.414799 107.091493 83.225733 107.071128
8352 0.1648565842 83.220263 107.262678 83.300078 107.260009 83.326364 107.010622 83.479400 107.119777 83.334919 107.103708
8353 0.1648570781 83.501035 107.046876 83.284793 107.221342 83.319545 106.996415 83.287452 107.183455 83.309160 107.197564
8354 0.1648717812 83.495001 107.267851 83.360562 107.224234 83.463279 107.182027 83.672328 107.108926 83.256878 107.178193
8355 0.1648557737 83.336725 107.136736 83.340041 107.140334 83.333675 107.137503 83.334962 107.141656 83.339934 107.136930
8356 0.1648557738 83.337203 107.135401 83.340065 107.141191 83.333669 107.138495 83.335192 107.141659 83.339941 107.136908
8357 0.1648557738 83.335970 107.138655 83.340022 107.139273 83.333685 107.136420 83.335418 107.141601 83.339924 107.136952
8358 0.1648557738 83.335387 107.138494 83.340026 107.138829 83.333636 107.135655 83.336635 107.141580 83.339916 107.136957
8359 0.1648557738 83.335837 107.139035 83.340020 107.139079 83.333681 107.136116 83.335007 107.141615 83.339923 107.136956
8360 0.1648557737 83.336095 107.138300 83.340017 107.139321 83.333706 107.136648 83.335416 107.141614 83.339926 107.136949
8361 0.1648557737 83.336455 107.136411 83.340045 107.140184 83.333648 107.137227 83.334962 107.141635 83.339930 107.136931
8362 0.1648557741 83.337203 107.138281 83.340023 107.138857 83.333649 107.135792 83.336634 107.141659 83.339917 107.136955
8363 0.1648557740 83.335034 107.140089 83.340011 107.138176 83.333658 107.135007 83.336011 107.141569 83.339912 107.136972
8364 0.1648557739 83.336382 107.137499 83.340026 107.139835 83.333702 107.135655 83.335554 107.141616 83.339930 107.136936
8365 0.1648557740 83.337736 107.134022 83.340078 107.141944 83.333666 107.139328 83.335165 107.141684 83.339948 107.136893
8366 0.1648557738 83.335592 107.138300 83.340008 107.138665 83.333706 107.135907 83.335691 107.141575 83.339920 107.136963
8367 0.1648567958 83.517420 107.045815 83.243725 107.106329 83.452365 107.089632 83.356795 107.184719 83.324550 107.126503
8368 0.1648587015 83.476055 107.223799 83.279382 107.049882 83.370325 106.990856 83.266120 107.139288 83.242218 107.175987
8369 0.1648560020 83.297797 107.143707 83.322559 107.214842 83.267367 107.153926 83.403842 107.125689 83.297317 107.106513
8370 0.1648596264 83.320047 107.222541 83.235345 106.852078 83.361709 107.080071 83.369379 107.164311 83.235204 107.210601
8371 0.1648611382 83.407047 107.210033 83.333267 107.379448 83.390677 107.099102 83.353586 107.122329 83.380861 107.356444
8372 0.1648675946 83.303025 107.303091 83.368526 107.339004 83.468396 107.199743 83.531462 107.006224 83.352335 107.263211
8373 0.1648557737 83.336198 107.137682 83.340029 107.139658 83.333665 107.136651 83.335051 107.141628 83.339927 107.136945
8374 0.1648557737 83.336162 107.137000 83.340037 107.139757 83.333647 107.136807 83.335001 107.141616 83.339927 107.136940
8375 0.1648557737 83.335906 107.138026 83.340021 107.139244 83.333673 107.136398 83.334970 107.141593 83.339923 107.136951
8376 0.1648557739 83.335315 107.138347 83.340020 107.138632 83.333642 107.135270 83.336039 107.141577 83.339916 107.136966
8377 0.1648557737 83.336511 107.137012 83.340040 107.140125 83.333666 107.137093 83.334806 107.141658 83.339931 107.136933
8378 0.1648557738 83.335917 107.138503 83.340010 107.139051 83.333706 107.136413 83.335109 107.141600 83.339924 107.136955
8379 0.1648557738 83.335376 107.138426 83.340029 107.138628 83.333660 107.135569 83.335563 107.141563 83.339917 107.136964
8380 0.1648557737 83.336162 107.137617 83.340026 107.139303 83.333662 107.136492 83.334941 107.141586 83.339923 107.136948
8381 0.1648557738 83.335445 107.137801 83.340025 107.138862 83.333632 107.135713 83.335741 107.141568 83.339917 107.136951
8382 0.1648557737 83.336205 107.137968 83.340022 107.139542 83.333684 107.136660 83.335134 107.141632 83.339927 107.136947
8383 0.1648557736 83.336511 107.136807 83.340038 107.140124 83.333666 107.137484 83.334360 107.141658 83.339931 107.136931
8384 0.1648557737 83.335806 107.138503 83.340019 107.139113 83.333671 107.136399 83.335109 107.141581 83.339922 107.136954
8385 0.1648677110 83.068805 107.263356 83.341991 106.989300 83.143098 107.005944 83.176528 107.200818 83.525342 107.295162
8386 0.1648643731 83.208043 107.168237 83.156702 107.227450 83.190155 107.019388 83.269889 107.008607 83.442729 107.027936
8387 0.1648584482 83.405027 107.155876 83.423826 107.122510 83.335634 107.175258 83.121234 107.272780 83.488390 107.268926
8388 0.1648574197 83.425004 107.256047 83.248437 107.052473 83.355173 107.213428 83.255106 107.003020 83.299641 107.318741
8389 0.1648586388 83.402920 107.195105 83.341322 107.103491 83.184167 107.122458 83.345505 107.333795 83.515890 107.032780
8390 0.1648654299 83.306649 107.143970 83.242754 107.143048 83.038122 107.119143 83.227597 107.213848 83.210018 107.267537
8391 0.1648557736 83.336578 107.135547 83.340054 107.140491 83.333636 107.137716 83.334525 107.141646 83.339932 107.136920
8392 0.1648557736 83.336266 107.135824 83.340047 107.140101 83.333624 107.137268 83.334330 107.141637 83.339928 107.136928
8393 0.1648557737 83.335986 107.137385 83.340026 107.139428 83.333663 107.136597 83.334721 107.141598 83.339924 107.136946
8394 0.1648557737 83.337286 107.135628 83.340048 107.141052 83.333686 107.138618 83.333583 107.141692 83.339942 107.136912
8395 0.1648557736 83.336817 107.135044 83.340052 107.140742 83.333643 107.138504 83.333796 107.141669 83.339935 107.136913
8396 0.1648557736 83.336683 107.135185 83.340053 107.140632 83.333629 107.138368 83.333696 107.141654 83.339933 107.136916
8397 0.1648557736 83.337295 107.135067 83.340053 107.141203 83.333667 107.139179 83.333248 107.141646 83.339942 107.136906
8398 0.1648557737 83.336174 107.137219 83.340030 107.139663 83.333624 107.136866 83.334838 107.141604 83.339927 107.136941
8399 0.1648557739 83.337367 107.137385 83.340047 107.141119 83.333694 107.138700 83.333643 107.141701 83.339943 107.136911
8400 0.1648557736 83.336684 107.134504 83.340063 107.140823 83.333604 107.138330 83.333714 107.141670 83.339933 107.136910
8401 0.1648557737 83.336817 107.136288 83.340036 107.139994 83.333646 107.137697 83.333814 107.141669 83.339929 107.136931
8402 0.1648557737 83.336683 107.137219 83.340030 107.139663 83.333670 107.136866 83.334838 107.141604 83.339927 107.136941
8403 0.1648563023 83.299163 107.092236 83.416074 107.168766 83.360594 107.104027 83.368668 107.199348 83.326191 107.090739
8404 0.1648565000 83.320263 107.003790 83.377946 107.198882 83.327420 107.074060 83.375874 107.168305 83.423705 107.129270
8405 0.1648591880 83.053308 107.221817 83.273571 107.104616 83.307889 107.110884 83.460713 107.046563 83.383207 107.225319
8406 0.1648624923 83.290441 106.973564 83.199862 107.073083 83.270876 107.154347 83.266759 107.141966 83.354826 107.080509
8407 0.1648661718 83.171795 107.077174 83.195077 106.849248 83.514024 107.191227 83.122364 107.046922 83.366818 107.124185
8408 0.1648571506 83.405013 107.130741 83.384162 107.178563 83.406742 107.111136 83.306283 107.202070 83.155915 107.240092
8409 0.1648557736 83.336871 107.134206 83.340062 107.141014 83.333616 107.139019 83.333200 107.141664 83.339936 107.136904
8410 0.1648557736 83.336318 107.135337 83.340052 107.140252 83.333615 107.137480 83.334045 107.141645 83.339928 107.136923
8411 0.1648557736 83.336377 107.135996 83.340042 107.140121 83.333641 107.137588 83.334094 107.141629 83.339929 107.136928
8412 0.1648557737 83.337805 107.134203 83.340063 107.141871 83.333673 107.139838 83.332655 107.141724 83.339948 107.136891
8413 0.1648557736 83.336828 107.134374 83.340057 107.140897 83.333623 107.138955 83.333309 107.141661 83.339935 107.136907
8414 0.1648557736 83.337088 107.133307 83.340073 107.141445 83.333594 107.139549 83.332867 107.141681 83.339938 107.136894
8415 0.1648557736 83.336501 107.133409 83.340069 107.140860 83.333564 107.139020 83.333260 107.141642 83.339936 107.136904
8416 0.1648557736 83.336318 107.134382 83.340060 107.140252 83.333615 107.138199 83.334045 107.141623 83.339927 107.136917
8417 0.1648557741 83.338111 107.133626 83.340067 107.140121 83.333678 107.137588 83.332213 107.141734 83.339929 107.136882
8418 0.1648557735 83.336401 107.135988 83.340039 107.140103 83.333651 107.139838 83.334045 107.141630 83.339930 107.136928
8419 0.1648557737 83.336402 107.134374 83.340057 107.140191 83.333623 107.137626 83.334028 107.141631 83.339930 107.136926
8420 0.1648557737 83.337088 107.133307 83.340057 107.141613 83.333686 107.139520 83.332854 107.141715 83.339947 107.136894
8421 0.1648734993 83.573670 107.286335 83.123932 106.977438 83.262987 106.970203 83.032163 107.108418 83.340014 107.131987
8422 0.1648586711 83.211521 107.154302 83.223152 107.128130 83.221919 107.171547 83.497082 107.144492 83.196415 107.224180
8423 0.1648609144 83.432729 107.050173 83.329934 107.043359 83.177939 107.144476 83.261284 107.141901 83.201729 107.182538
8424 0.1648609904 83.440535 107.105824 83.501633 107.329207 83.279125 107.137673 83.385084 107.184514 83.392604 107.008432
8425 0.1648571979 83.378005 107.114836 83.311947 107.136878 83.199419 107.100068 83.480180 107.268862 83.309722 107.111933
8426 0.1648586576 83.344996 106.960362 83.421379 107.013056 83.216806 107.172159 83.320773 107.002596 83.434763 107.245230
8427 0.1648557735 83.336801 107.134380 83.340056 107.140859 83.333622 107.139867 83.333007 107.141658 83.339935 107.136907
8428 0.1648557736 83.336359 107.134947 83.340053 107.140276 83.333620 107.138397 83.333931 107.141637 83.339928 107.136920
8429 0.1648557736 83.336536 107.135440 83.340047 107.140397 83.333634 107.138239 83.333837 107.141642 83.339931 107.136921
8430 0.1648557735 83.334304 107.138348 83.340005 107.137529 83.333609 107.140326 83.335955 107.141488 83.339902 107.136980
8431 0.1648557735 83.336464 107.135497 83.340043 107.140275 83.333639 107.139897 83.333748 107.141631 83.339931 107.136923
8432 0.1648557736 83.336690 107.135131 83.340053 107.140649 83.333628 107.138455 83.333670 107.141654 83.339933 107.136915
8433 0.1648557737 83.336494 107.134727 83.340059 107.140500 83.333614 107.137531 83.333884 107.141651 83.339930 107.136907
8434 0.1648557735 83.335231 107.137538 83.340014 107.138626 83.333634 107.138239 83.333837 107.141542 83.339915 107.136959
8435 0.1648557735 83.334304 107.135801 83.340045 107.140298 83.333639 107.138473 83.334115 107.141638 83.339931 107.136924
8436 0.1648557735 83.334396 107.138162 83.340008 107.137680 83.333606 107.139897 83.335854 107.141496 83.339904 107.136976
8437 0.1648557736 83.336337 107.135330 83.340048 107.140173 83.333629 107.138204 83.333994 107.141631 83.339928 107.136924
8438 0.1648592166 83.176082 107.111289 83.433038 107.058584 83.307629 107.034148 83.212619 107.430857 83.457527 107.161343
8439 0.1648579363 83.466746 107.091651 83.377882 107.127496 83.118213 107.290064 83.400648 107.028543 83.474644 107.261106
8440 0.1648746173 83.282667 107.100750 83.372976 106.952294 82.952101 107.078816 83.144663 107.222575 83.445250 107.077566
8441 0.1648609128 83.423120 107.024047 83.113469 107.069214 83.380093 107.128862 83.279346 107.067467 83.263797 107.233869
8442 0.1648624248 83.216169 107.184920 83.119290 107.067177 83.387465 107.070457 83.105724 107.288010 83.410344 107.248797
8443 0.1648567489 83.374341 107.195775 83.313944 106.989024 83.297866 107.204314 83.356515 107.281284 83.305657 107.167540
8444 0.1648557735 83.336771 107.134454 83.340053 107.140796 83.333624 107.140206 83.332932 107.141655 83.339935 107.136909
8445 0.1648557735 83.336431 107.135081 83.340049 107.140285 83.333632 107.139554 83.333789 107.141631 83.339930 107.136920
8446 0.1648557733 83.334364 107.138753 83.339991 107.137445 83.333636 107.140255 83.333641 107.141470 83.339904 107.136982
8447 0.1648557734 83.332924 107.138739 83.339999 107.137291 83.333609 107.139474 83.335465 107.141470 83.339901 107.136986
